ORIGIN,DESTINATION,count,reverse_count,round_trips,ROUTE
DTW,DAL,85,87,85,DTW-DAL
ANC,CDV,89,85,85,ANC-CDV
LEX,IAH,85,88,85,LEX-IAH
SAT,OAK,89,85,85,SAT-OAK
GEG,ORD,85,85,85,GEG-ORD
SRQ,DCA,86,85,85,SRQ-DCA
RSW,HPN,86,85,85,RSW-HPN
MCO,SWF,85,85,85,MCO-SWF
SMF,CLT,85,85,85,SMF-CLT
DEN,ATW,85,86,85,DEN-ATW
MQT,ORD,85,85,85,MQT-ORD
CDV,ANC,85,89,85,CDV-ANC
SWF,MCO,85,85,85,SWF-MCO
DCA,SRQ,85,86,85,DCA-SRQ
IAH,CAK,86,85,85,IAH-CAK
YAK,JNU,88,85,85,YAK-JNU
JNU,PSG,87,85,85,JNU-PSG
ILM,DCA,85,86,85,ILM-DCA
HPN,RSW,85,86,85,HPN-RSW
IAH,LEX,88,85,85,IAH-LEX
CAK,IAH,85,86,85,CAK-IAH
JNU,YAK,85,88,85,JNU-YAK
DAL,RSW,84,84,84,DAL-RSW
PHL,JFK,84,84,84,PHL-JFK
RSW,DAL,84,84,84,RSW-DAL
HOU,MKE,84,86,84,HOU-MKE
DAL,CHS,86,84,84,DAL-CHS
SHD,IAD,84,85,84,SHD-IAD
DEN,PRC,87,84,84,DEN-PRC
TUS,MSP,84,84,84,TUS-MSP
PRC,DEN,84,87,84,PRC-DEN
PHX,RDM,84,86,84,PHX-RDM
JFK,PHL,84,84,84,JFK-PHL
PDX,BOS,86,84,84,PDX-BOS
BOS,PDX,84,86,84,BOS-PDX
MKE,HOU,86,84,84,MKE-HOU
DFW,BUF,84,84,84,DFW-BUF
RDM,PHX,86,84,84,RDM-PHX
MSP,TUS,84,84,84,MSP-TUS
BUF,DFW,84,84,84,BUF-DFW
ATL,ASE,89,84,84,ATL-ASE
IAD,SHD,85,84,84,IAD-SHD
ASE,ATL,84,89,84,ASE-ATL
CHS,DAL,84,86,84,CHS-DAL
DVL,JMS,83,141,83,DVL-JMS
SHV,DEN,83,86,83,SHV-DEN
DAL,SDF,83,83,83,DAL-SDF
MSP,MQT,84,83,83,MSP-MQT
ANC,LAX,85,83,83,ANC-LAX
MDW,SMF,83,83,83,MDW-SMF
CDV,YAK,88,83,83,CDV-YAK
XNA,SFO,88,83,83,XNA-SFO
YAK,CDV,83,88,83,YAK-CDV
JMS,DVL,141,83,83,JMS-DVL
LAX,ANC,83,85,83,LAX-ANC
MQT,MSP,83,84,83,MQT-MSP
SMF,MDW,83,83,83,SMF-MDW
SDF,DAL,83,83,83,SDF-DAL
DEN,SHV,86,83,83,DEN-SHV
SFO,XNA,83,88,83,SFO-XNA
MCI,AUS,82,82,82,MCI-AUS
MDT,SFB,82,82,82,MDT-SFB
MSP,HRL,82,82,82,MSP-HRL
MSP,IMT,85,82,82,MSP-IMT
SFB,MDT,82,82,82,SFB-MDT
STS,SFO,82,83,82,STS-SFO
BWI,ABQ,82,85,82,BWI-ABQ
ABQ,BWI,85,82,82,ABQ-BWI
JAX,DAL,84,82,82,JAX-DAL
ATL,AVP,82,82,82,ATL-AVP
SEA,ICT,83,82,82,SEA-ICT
AUS,MCI,82,82,82,AUS-MCI
BDL,IAH,82,82,82,BDL-IAH
MEM,BWI,82,83,82,MEM-BWI
IAH,BDL,82,82,82,IAH-BDL
DAL,JAX,82,84,82,DAL-JAX
ILM,DFW,82,84,82,ILM-DFW
BWI,MEM,83,82,82,BWI-MEM
HRL,MSP,82,82,82,HRL-MSP
HOU,ECP,82,82,82,HOU-ECP
ORH,JFK,82,82,82,ORH-JFK
DFW,ILM,84,82,82,DFW-ILM
ECP,HOU,82,82,82,ECP-HOU
ICT,SEA,82,83,82,ICT-SEA
AVP,ATL,82,82,82,AVP-ATL
JFK,ORH,82,82,82,JFK-ORH
IMT,MSP,82,85,82,IMT-MSP
SFO,STS,83,82,82,SFO-STS
LGA,ROA,82,81,81,LGA-ROA
DCA,CHA,81,83,81,DCA-CHA
SEA,SUN,88,81,81,SEA-SUN
SUN,SEA,81,88,81,SUN-SEA
AUS,PDX,81,81,81,AUS-PDX
BUR,DAL,81,81,81,BUR-DAL
DCA,DSM,85,81,81,DCA-DSM
CHA,DCA,83,81,81,CHA-DCA
SFO,EGE,81,82,81,SFO-EGE
PDX,AUS,81,81,81,PDX-AUS
DSM,DCA,81,85,81,DSM-DCA
FSD,ATL,81,81,81,FSD-ATL
LBB,AUS,81,81,81,LBB-AUS
DAL,BUR,81,81,81,DAL-BUR
EGE,SFO,82,81,81,EGE-SFO
ROA,LGA,81,82,81,ROA-LGA
ATL,FSD,81,81,81,ATL-FSD
AUS,LBB,81,81,81,AUS-LBB
OAK,BWI,80,82,80,OAK-BWI
SAT,MCI,80,80,80,SAT-MCI
MYR,DTW,80,80,80,MYR-DTW
IAH,CRW,80,80,80,IAH-CRW
HOU,SJC,80,88,80,HOU-SJC
DTW,MYR,80,80,80,DTW-MYR
PHX,SAF,80,80,80,PHX-SAF
EWR,AVL,81,80,80,EWR-AVL
MCI,SAT,80,80,80,MCI-SAT
HLN,MSP,81,80,80,HLN-MSP
KOA,OAK,80,81,80,KOA-OAK
ATL,PWM,80,80,80,ATL-PWM
CRW,IAH,80,80,80,CRW-IAH
OAK,KOA,81,80,80,OAK-KOA
SJC,HOU,88,80,80,SJC-HOU
DAL,MKE,84,80,80,DAL-MKE
DEN,JMS,143,80,80,DEN-JMS
AVL,EWR,80,81,80,AVL-EWR
AVL,PIE,80,80,80,AVL-PIE
PIE,AVL,80,80,80,PIE-AVL
SAF,PHX,80,80,80,SAF-PHX
JMS,DEN,80,143,80,JMS-DEN
BWI,OAK,82,80,80,BWI-OAK
MSP,HLN,80,81,80,MSP-HLN
PWM,ATL,80,80,80,PWM-ATL
MKE,DAL,80,84,80,MKE-DAL
SFO,OTH,79,80,79,SFO-OTH
SLC,MSY,79,79,79,SLC-MSY
FNT,SFB,79,79,79,FNT-SFB
ORD,CKB,79,81,79,ORD-CKB
JFK,SMF,79,79,79,JFK-SMF
DCA,LAN,80,79,79,DCA-LAN
USA,FLL,79,79,79,USA-FLL
SFB,FNT,79,79,79,SFB-FNT
JFK,PSE,79,80,79,JFK-PSE
CKB,ORD,81,79,79,CKB-ORD
HOU,MIA,79,79,79,HOU-MIA
FLL,USA,79,79,79,FLL-USA
LAN,DCA,79,80,79,LAN-DCA
MIA,HOU,79,79,79,MIA-HOU
PSE,JFK,80,79,79,PSE-JFK
SMF,JFK,79,79,79,SMF-JFK
MSY,SLC,79,79,79,MSY-SLC
PDX,ABQ,80,79,79,PDX-ABQ
OTH,SFO,80,79,79,OTH-SFO
ABQ,PDX,79,80,79,ABQ-PDX
FWA,MSP,79,78,78,FWA-MSP
MSP,FWA,78,79,78,MSP-FWA
FSD,PHX,78,78,78,FSD-PHX
RDU,SLC,78,78,78,RDU-SLC
TTN,TPA,78,79,78,TTN-TPA
SLC,RDU,78,78,78,SLC-RDU
HDN,IAH,78,79,78,HDN-IAH
MSP,SMF,78,78,78,MSP-SMF
SMF,MSP,78,78,78,SMF-MSP
MSP,MSO,78,78,78,MSP-MSO
CHA,LGA,78,78,78,CHA-LGA
ORD,LWB,78,78,78,ORD-LWB
LGA,CHA,78,78,78,LGA-CHA
IAH,HDN,79,78,78,IAH-HDN
PDX,BIL,78,78,78,PDX-BIL
LWB,ORD,78,78,78,LWB-ORD
TPA,TTN,79,78,78,TPA-TTN
BIL,PDX,78,78,78,BIL-PDX
APN,DTW,78,80,78,APN-DTW
DTW,APN,80,78,78,DTW-APN
PHX,FSD,78,78,78,PHX-FSD
MSO,MSP,78,78,78,MSO-MSP
CLT,PDX,77,77,77,CLT-PDX
HRL,AUS,77,77,77,HRL-AUS
MIA,BUF,77,77,77,MIA-BUF
DAL,SNA,77,77,77,DAL-SNA
MIA,PVD,87,77,77,MIA-PVD
AUS,HRL,77,77,77,AUS-HRL
SFO,PSC,77,81,77,SFO-PSC
ABQ,MCI,78,77,77,ABQ-MCI
SLC,IND,77,77,77,SLC-IND
PSC,SFO,81,77,77,PSC-SFO
PVD,MIA,77,87,77,PVD-MIA
PDX,CLT,77,77,77,PDX-CLT
SNA,DAL,77,77,77,SNA-DAL
IND,SLC,77,77,77,IND-SLC
MCO,CAK,78,77,77,MCO-CAK
EWR,XNA,79,77,77,EWR-XNA
MCI,ABQ,77,78,77,MCI-ABQ
XNA,EWR,77,79,77,XNA-EWR
CAK,MCO,77,78,77,CAK-MCO
BUF,MIA,77,77,77,BUF-MIA
BUR,HOU,76,77,76,BUR-HOU
GRR,MIA,76,76,76,GRR-MIA
BOI,RNO,76,76,76,BOI-RNO
AUS,SMF,76,76,76,AUS-SMF
SMF,MCO,76,78,76,SMF-MCO
HOU,BUR,77,76,76,HOU-BUR
ELP,SLC,76,77,76,ELP-SLC
MCO,SMF,78,76,76,MCO-SMF
SLC,ELP,77,76,76,SLC-ELP
OAK,MCO,76,77,76,OAK-MCO
BWI,OKC,76,76,76,BWI-OKC
MIA,GRR,76,76,76,MIA-GRR
MCO,OAK,77,76,76,MCO-OAK
RNO,BOI,76,76,76,RNO-BOI
OKC,BWI,76,76,76,OKC-BWI
SMF,AUS,76,76,76,SMF-AUS
COS,LAS,75,75,75,COS-LAS
OAK,IND,76,75,75,OAK-IND
COS,PHX,75,75,75,COS-PHX
CRW,PHL,86,75,75,CRW-PHL
IND,OAK,75,76,75,IND-OAK
SLC,DSM,75,75,75,SLC-DSM
DTW,HSV,76,75,75,DTW-HSV
SJC,MSP,75,75,75,SJC-MSP
SJC,MCO,76,75,75,SJC-MCO
BDL,RDU,75,75,75,BDL-RDU
SLC,MKE,76,75,75,SLC-MKE
MSP,SJC,75,75,75,MSP-SJC
PHL,CRW,75,86,75,PHL-CRW
RDU,BDL,75,75,75,RDU-BDL
HSV,DTW,75,76,75,HSV-DTW
MCO,SJC,75,76,75,MCO-SJC
MKE,SLC,75,76,75,MKE-SLC
LAS,COS,75,75,75,LAS-COS
PHX,COS,75,75,75,PHX-COS
DSM,SLC,75,75,75,DSM-SLC
SUN,LAX,74,104,74,SUN-LAX
IAH,EGE,74,74,74,IAH-EGE
LAX,SUN,104,74,74,LAX-SUN
MSN,SLC,74,74,74,MSN-SLC
XNA,DCA,75,74,74,XNA-DCA
IAD,SLC,74,74,74,IAD-SLC
PDX,MCI,74,75,74,PDX-MCI
MSP,DAL,74,77,74,MSP-DAL
SLC,IAD,74,74,74,SLC-IAD
DCA,XNA,74,75,74,DCA-XNA
DEN,LBL,74,74,74,DEN-LBL
MIA,OMA,74,74,74,MIA-OMA
MSP,HNL,74,74,74,MSP-HNL
SLC,MSN,74,74,74,SLC-MSN
DAL,MSP,77,74,74,DAL-MSP
EGE,IAH,74,74,74,EGE-IAH
MCI,PDX,75,74,74,MCI-PDX
PHX,STS,74,74,74,PHX-STS
HNL,MSP,74,74,74,HNL-MSP
LBL,DEN,74,74,74,LBL-DEN
STS,PHX,74,74,74,STS-PHX
OMA,MIA,74,74,74,OMA-MIA
MSP,HDN,74,73,73,MSP-HDN
LBE,FLL,73,76,73,LBE-FLL
DCA,MGM,73,73,73,DCA-MGM
FLL,LBE,76,73,73,FLL-LBE
DTW,SNA,73,73,73,DTW-SNA
FLL,TYS,73,73,73,FLL-TYS
TYS,FLL,73,73,73,TYS-FLL
OAK,MCI,73,73,73,OAK-MCI
RDU,AUS,73,73,73,RDU-AUS
MCI,OAK,73,73,73,MCI-OAK
MGM,DCA,73,73,73,MGM-DCA
AUS,RDU,73,73,73,AUS-RDU
SNA,DTW,73,73,73,SNA-DTW
HDN,MSP,73,74,73,HDN-MSP
TUL,MSP,72,72,72,TUL-MSP
SLN,ORD,72,74,72,SLN-ORD
EYW,ORD,72,72,72,EYW-ORD
EWR,SJC,72,73,72,EWR-SJC
SJC,EWR,73,72,72,SJC-EWR
MSP,TUL,72,72,72,MSP-TUL
ORD,EYW,72,72,72,ORD-EYW
LGA,CAK,72,72,72,LGA-CAK
ORD,SLN,74,72,72,ORD-SLN
CAK,LGA,72,72,72,CAK-LGA
ORD,SHD,71,71,71,ORD-SHD
CKB,IAD,71,73,71,CKB-IAD
LEX,LGA,73,71,71,LEX-LGA
FLL,IAG,71,71,71,FLL-IAG
MSP,ROC,72,71,71,MSP-ROC
RDU,MSY,71,72,71,RDU-MSY
LIH,SJC,71,71,71,LIH-SJC
MDW,BUR,71,71,71,MDW-BUR
IAG,FLL,71,71,71,IAG-FLL
MSY,RDU,72,71,71,MSY-RDU
IAD,CKB,73,71,71,IAD-CKB
ROC,MSP,71,72,71,ROC-MSP
SHD,ORD,71,71,71,SHD-ORD
BUR,MDW,71,71,71,BUR-MDW
LGA,LEX,71,73,71,LGA-LEX
SJC,LIH,71,71,71,SJC-LIH
DTW,IMT,70,72,70,DTW-IMT
CLE,BDL,70,71,70,CLE-BDL
BDL,CLE,71,70,70,BDL-CLE
AZA,CID,70,70,70,AZA-CID
CVG,BDL,70,70,70,CVG-BDL
LBL,PUB,70,72,70,LBL-PUB
BDL,CVG,70,70,70,BDL-CVG
MSP,OAK,70,76,70,MSP-OAK
ANC,MSP,70,70,70,ANC-MSP
USA,PIE,70,70,70,USA-PIE
OAK,MSP,76,70,70,OAK-MSP
CIU,DTW,70,72,70,CIU-DTW
PIE,USA,70,70,70,PIE-USA
CID,AZA,70,70,70,CID-AZA
ABQ,AUS,70,70,70,ABQ-AUS
MSN,DCA,70,70,70,MSN-DCA
MSP,ANC,70,70,70,MSP-ANC
PUB,LBL,72,70,70,PUB-LBL
IMT,DTW,72,70,70,IMT-DTW
DCA,MSN,70,70,70,DCA-MSN
AUS,ABQ,70,70,70,AUS-ABQ
DTW,CIU,72,70,70,DTW-CIU
LAX,MKE,72,69,69,LAX-MKE
SJC,BOS,69,69,69,SJC-BOS
BOS,SJC,69,69,69,BOS-SJC
RDU,CLE,70,69,69,RDU-CLE
CLE,RDU,69,70,69,CLE-RDU
GRR,TPA,69,70,69,GRR-TPA
TPA,GRR,70,69,69,TPA-GRR
MKE,LAX,69,72,69,MKE-LAX
RNO,IAH,68,68,68,RNO-IAH
LEX,DCA,69,68,68,LEX-DCA
MBS,MSP,68,69,68,MBS-MSP
SLC,TPA,68,68,68,SLC-TPA
ORD,CGI,73,68,68,ORD-CGI
TPA,SLC,68,68,68,TPA-SLC
LGA,MHT,68,68,68,LGA-MHT
CGI,ORD,68,73,68,CGI-ORD
IAH,RNO,68,68,68,IAH-RNO
MHT,LGA,68,68,68,MHT-LGA
MSP,MBS,69,68,68,MSP-MBS
DCA,LEX,68,69,68,DCA-LEX
SAN,FLL,67,67,67,SAN-FLL
FLL,SAN,67,67,67,FLL-SAN
MSP,PIA,68,67,67,MSP-PIA
LGA,CAE,67,71,67,LGA-CAE
PIA,MSP,67,68,67,PIA-MSP
CAE,LGA,71,67,67,CAE-LGA
LAX,MMH,66,66,66,LAX-MMH
EWR,OAK,67,66,66,EWR-OAK
MMH,LAX,66,66,66,MMH-LAX
DEN,MMH,69,66,66,DEN-MMH
MMH,DEN,66,69,66,MMH-DEN
ANC,PHX,66,66,66,ANC-PHX
PHL,STT,66,66,66,PHL-STT
OAK,EWR,66,67,66,OAK-EWR
BOS,MDT,66,72,66,BOS-MDT
IAG,PGD,66,66,66,IAG-PGD
STT,PHL,66,66,66,STT-PHL
PGD,IAG,66,66,66,PGD-IAG
PHX,ANC,66,66,66,PHX-ANC
IND,SFB,66,66,66,IND-SFB
SFB,IND,66,66,66,SFB-IND
MDT,BOS,72,66,66,MDT-BOS
PVD,RSW,65,74,65,PVD-RSW
IAD,SMF,65,65,65,IAD-SMF
SMF,IAD,65,65,65,SMF-IAD
RSW,PVD,74,65,65,RSW-PVD
ATL,COS,64,64,64,ATL-COS
JFK,EGE,65,64,64,JFK-EGE
LNK,ATL,64,64,64,LNK-ATL
RSW,TTN,64,64,64,RSW-TTN
RDU,SJU,64,64,64,RDU-SJU
FNT,PIE,64,64,64,FNT-PIE
SEA,CHS,64,64,64,SEA-CHS
ATL,LNK,64,64,64,ATL-LNK
FAR,LAS,64,64,64,FAR-LAS
MMH,SFO,64,65,64,MMH-SFO
MFE,LAS,64,64,64,MFE-LAS
EGE,JFK,64,65,64,EGE-JFK
LAS,FAR,64,64,64,LAS-FAR
LAS,MFE,64,64,64,LAS-MFE
COS,ATL,64,64,64,COS-ATL
TTN,RSW,64,64,64,TTN-RSW
SFB,BGR,64,64,64,SFB-BGR
BGR,SFB,64,64,64,BGR-SFB
SFO,MMH,65,64,64,SFO-MMH
SJU,RDU,64,64,64,SJU-RDU
CHS,SEA,64,64,64,CHS-SEA
PIE,FNT,64,64,64,PIE-FNT
LAX,MTJ,63,63,63,LAX-MTJ
SJC,DTW,63,63,63,SJC-DTW
MTJ,LAX,63,63,63,MTJ-LAX
DTW,SJC,63,63,63,DTW-SJC
ORD,OGG,63,62,62,ORD-OGG
RNO,JFK,62,62,62,RNO-JFK
JNU,KTN,64,62,62,JNU-KTN
JFK,RNO,62,62,62,JFK-RNO
KTN,JNU,62,64,62,KTN-JNU
OGG,ORD,62,63,62,OGG-ORD
SCC,ANC,61,180,61,SCC-ANC
MTJ,EWR,61,61,61,MTJ-EWR
EWR,MTJ,61,61,61,EWR-MTJ
ANC,SCC,180,61,61,ANC-SCC
PIE,TYS,60,60,60,PIE-TYS
JFK,ABQ,60,60,60,JFK-ABQ
ATL,JAC,60,60,60,ATL-JAC
ASE,PHX,60,63,60,ASE-PHX
ALB,PIE,60,60,60,ALB-PIE
PIE,SYR,60,60,60,PIE-SYR
PIE,ALB,60,60,60,PIE-ALB
PSP,BLI,61,60,60,PSP-BLI
OGG,SLC,60,60,60,OGG-SLC
SYR,PIE,60,60,60,SYR-PIE
JAC,ATL,60,60,60,JAC-ATL
BUF,LAX,60,60,60,BUF-LAX
LAX,BUF,60,60,60,LAX-BUF
TYS,PIE,60,60,60,TYS-PIE
PGD,GRR,60,60,60,PGD-GRR
BLI,PSP,60,61,60,BLI-PSP
SLC,OGG,60,60,60,SLC-OGG
GRR,PGD,60,60,60,GRR-PGD
ABQ,JFK,60,60,60,ABQ-JFK
PHX,ASE,63,60,60,PHX-ASE
ALB,RSW,59,61,59,ALB-RSW
SUN,DEN,59,87,59,SUN-DEN
OMA,MCO,59,59,59,OMA-MCO
RSW,ALB,61,59,59,RSW-ALB
DEN,SUN,87,59,59,DEN-SUN
MCO,OMA,59,59,59,MCO-OMA
ALB,PGD,58,58,58,ALB-PGD
PGD,ALB,58,58,58,PGD-ALB
IAD,LWB,58,58,58,IAD-LWB
LWB,IAD,58,58,58,LWB-IAD
CHS,DTW,58,58,58,CHS-DTW
SFO,SUN,85,58,58,SFO-SUN
SUN,SFO,58,85,58,SUN-SFO
LEX,SFB,58,58,58,LEX-SFB
ALB,SFB,58,58,58,ALB-SFB
SFB,LEX,58,58,58,SFB-LEX
DTW,CHS,58,58,58,DTW-CHS
SFB,ALB,58,58,58,SFB-ALB
JAX,MSP,57,57,57,JAX-MSP
PLN,APN,57,57,57,PLN-APN
MSP,JAX,57,57,57,MSP-JAX
APN,PLN,57,57,57,APN-PLN
RAP,AZA,56,56,56,RAP-AZA
AZA,RAP,56,56,56,AZA-RAP
LAX,ITO,55,55,55,LAX-ITO
ITO,LAX,55,55,55,ITO-LAX
SFB,ELM,54,54,54,SFB-ELM
PGD,FNT,54,54,54,PGD-FNT
PWM,MCO,54,54,54,PWM-MCO
JFK,OAK,54,54,54,JFK-OAK
AZA,MOT,54,54,54,AZA-MOT
LIH,SAN,54,54,54,LIH-SAN
MCO,PWM,54,54,54,MCO-PWM
ELM,SFB,54,54,54,ELM-SFB
FNT,PGD,54,54,54,FNT-PGD
MOT,AZA,54,54,54,MOT-AZA
SAN,LIH,54,54,54,SAN-LIH
OAK,JFK,54,54,54,OAK-JFK
MYR,BWI,53,54,53,MYR-BWI
PGD,LEX,53,53,53,PGD-LEX
SFB,SBN,53,53,53,SFB-SBN
SBN,SFB,53,53,53,SBN-SFB
PGD,FWA,53,53,53,PGD-FWA
PIA,PGD,53,53,53,PIA-PGD
BWI,MYR,54,53,53,BWI-MYR
LEX,PGD,53,53,53,LEX-PGD
FWA,PGD,53,53,53,FWA-PGD
PGD,PIA,53,53,53,PGD-PIA
USA,SFB,52,52,52,USA-SFB
PAE,SAN,53,52,52,PAE-SAN
PSM,PGD,52,52,52,PSM-PGD
FSD,LAS,52,52,52,FSD-LAS
SFB,USA,52,52,52,SFB-USA
SAN,PAE,52,53,52,SAN-PAE
PGD,PSM,52,52,52,PGD-PSM
LAS,FSD,52,52,52,LAS-FSD
BIL,AZA,52,52,52,BIL-AZA
AZA,BIL,52,52,52,AZA-BIL
EWR,MYR,52,51,51,EWR-MYR
ATL,TTN,51,51,51,ATL-TTN
BLI,OGG,51,51,51,BLI-OGG
TTN,ATL,51,51,51,TTN-ATL
FLL,TTN,51,51,51,FLL-TTN
MYR,EWR,51,52,51,MYR-EWR
OGG,BLI,51,51,51,OGG-BLI
TTN,FLL,51,51,51,TTN-FLL
AUS,SNA,51,50,50,AUS-SNA
SNA,AUS,50,51,50,SNA-AUS
AZA,GRR,50,50,50,AZA-GRR
SEA,CVG,50,50,50,SEA-CVG
LAS,JAX,51,50,50,LAS-JAX
COS,MCO,50,50,50,COS-MCO
GRR,AZA,50,50,50,GRR-AZA
PBI,PVD,50,50,50,PBI-PVD
CVG,SEA,50,50,50,CVG-SEA
MCO,COS,50,50,50,MCO-COS
PVD,PBI,50,50,50,PVD-PBI
JAX,LAS,50,51,50,JAX-LAS
KOA,ANC,49,49,49,KOA-ANC
LAS,PAE,49,49,49,LAS-PAE
PAE,LAS,49,49,49,PAE-LAS
PHX,EGE,49,49,49,PHX-EGE
PIA,AZA,49,49,49,PIA-AZA
ANC,KOA,49,49,49,ANC-KOA
EGE,PHX,49,49,49,EGE-PHX
AZA,PIA,49,49,49,AZA-PIA
SRQ,PHL,48,48,48,SRQ-PHL
BZN,IAH,48,48,48,BZN-IAH
SFB,DSM,48,48,48,SFB-DSM
IAH,BZN,48,48,48,IAH-BZN
DSM,SFB,48,48,48,DSM-SFB
PHL,SRQ,48,48,48,PHL-SRQ
DSM,AZA,47,47,47,DSM-AZA
AZA,DSM,47,47,47,AZA-DSM
ANC,OGG,47,47,47,ANC-OGG
PGD,RFD,47,47,47,PGD-RFD
OGG,ANC,47,47,47,OGG-ANC
PIE,FWA,47,47,47,PIE-FWA
SBN,PGD,47,47,47,SBN-PGD
FWA,PIE,47,47,47,FWA-PIE
PGD,SBN,47,47,47,PGD-SBN
RFD,PGD,47,47,47,RFD-PGD
BIS,LAS,46,46,46,BIS-LAS
LAS,BIS,46,46,46,LAS-BIS
PIE,BGR,46,46,46,PIE-BGR
SJC,KOA,46,46,46,SJC-KOA
KOA,SJC,46,46,46,KOA-SJC
BGR,PIE,46,46,46,BGR-PIE
MCO,GSO,45,45,45,MCO-GSO
GSO,MCO,45,45,45,GSO-MCO
SJC,PAE,45,45,45,SJC-PAE
RFD,AZA,45,45,45,RFD-AZA
SFB,CID,45,45,45,SFB-CID
AZA,RFD,45,45,45,AZA-RFD
PGD,TOL,45,45,45,PGD-TOL
MCO,MSN,46,45,45,MCO-MSN
DFW,KOA,45,45,45,DFW-KOA
SFB,PSM,45,45,45,SFB-PSM
LAS,SMX,45,45,45,LAS-SMX
KOA,DFW,45,45,45,KOA-DFW
PSM,SFB,45,45,45,PSM-SFB
SMX,LAS,45,45,45,SMX-LAS
CID,SFB,45,45,45,CID-SFB
MSN,MCO,45,46,45,MSN-MCO
TOL,PGD,45,45,45,TOL-PGD
PAE,SJC,45,45,45,PAE-SJC
PGD,TYS,45,45,45,PGD-TYS
TYS,PGD,45,45,45,TYS-PGD
PIE,ABE,44,44,44,PIE-ABE
RSW,LBE,44,44,44,RSW-LBE
SFO,PAE,44,51,44,SFO-PAE
SFB,HTS,44,44,44,SFB-HTS
MCO,AVL,45,44,44,MCO-AVL
AVL,MCO,44,45,44,AVL-MCO
CAK,RSW,45,44,44,CAK-RSW
RSW,CAK,44,45,44,RSW-CAK
LBE,RSW,44,44,44,LBE-RSW
ABE,PIE,44,44,44,ABE-PIE
PAE,SFO,51,44,44,PAE-SFO
HTS,SFB,44,44,44,HTS-SFB
SFB,SYR,43,43,43,SFB-SYR
DSM,PGD,43,43,43,DSM-PGD
SYR,SFB,43,43,43,SYR-SFB
LAS,CID,43,43,43,LAS-CID
SFB,ATW,43,43,43,SFB-ATW
ATW,SFB,43,43,43,ATW-SFB
PGD,DSM,43,43,43,PGD-DSM
CID,LAS,43,43,43,CID-LAS
GFK,AZA,42,42,42,GFK-AZA
OAK,BLI,42,42,42,OAK-BLI
BLI,AZA,42,43,42,BLI-AZA
KOA,SAN,42,42,42,KOA-SAN
PIE,SBN,42,42,42,PIE-SBN
SBN,PIE,42,42,42,SBN-PIE
MEM,LAS,42,42,42,MEM-LAS
SAN,KOA,42,42,42,SAN-KOA
BLI,OAK,42,42,42,BLI-OAK
AZA,BLI,43,42,42,AZA-BLI
LAS,MEM,42,42,42,LAS-MEM
AZA,GFK,42,42,42,AZA-GFK
CID,PGD,42,42,42,CID-PGD
PGD,CID,42,42,42,PGD-CID
PGD,LCK,41,41,41,PGD-LCK
MCO,BMI,41,41,41,MCO-BMI
AZA,LAS,41,41,41,AZA-LAS
ATL,BZN,41,41,41,ATL-BZN
BMI,MCO,41,41,41,BMI-MCO
LCK,PGD,41,41,41,LCK-PGD
BZN,ATL,41,41,41,BZN-ATL
LAS,AZA,41,41,41,LAS-AZA
SGF,SFB,40,40,40,SGF-SFB
STX,ATL,40,40,40,STX-ATL
PIE,PIT,40,40,40,PIE-PIT
MOT,LAS,40,40,40,MOT-LAS
ELP,SEA,40,40,40,ELP-SEA
MDW,SJU,40,40,40,MDW-SJU
EGE,IAD,40,41,40,EGE-IAD
SEA,ELP,40,40,40,SEA-ELP
DEN,PNS,40,40,40,DEN-PNS
IAD,EGE,41,40,40,IAD-EGE
SFB,IAG,40,40,40,SFB-IAG
ATL,STX,40,40,40,ATL-STX
PIT,PIE,40,40,40,PIT-PIE
PNS,DEN,40,40,40,PNS-DEN
SJU,MDW,40,40,40,SJU-MDW
IAG,SFB,40,40,40,IAG-SFB
LAS,MOT,40,40,40,LAS-MOT
PGD,ABE,40,40,40,PGD-ABE
SFB,SGF,40,40,40,SFB-SGF
ABE,PGD,40,40,40,ABE-PGD
RSW,ISP,39,39,39,RSW-ISP
CVG,SAN,39,39,39,CVG-SAN
RDU,PBI,39,39,39,RDU-PBI
STT,MCO,39,39,39,STT-MCO
RSW,PHX,39,39,39,RSW-PHX
SDF,PHX,39,39,39,SDF-PHX
AZA,STC,40,39,39,AZA-STC
PBI,RDU,39,39,39,PBI-RDU
ISP,RSW,39,39,39,ISP-RSW
BLV,PIE,39,39,39,BLV-PIE
STC,AZA,39,40,39,STC-AZA
DSM,PIE,39,39,39,DSM-PIE
MSN,LAS,39,40,39,MSN-LAS
OAK,AZA,39,39,39,OAK-AZA
IAG,PIE,39,39,39,IAG-PIE
PHX,RSW,39,39,39,PHX-RSW
PIE,BLV,39,39,39,PIE-BLV
AZA,OAK,39,39,39,AZA-OAK
LAS,MSN,40,39,39,LAS-MSN
PHX,SDF,39,39,39,PHX-SDF
SAN,CVG,39,39,39,SAN-CVG
TTN,CLT,39,39,39,TTN-CLT
CLT,TTN,39,39,39,CLT-TTN
PIE,DSM,39,39,39,PIE-DSM
MCO,STT,39,39,39,MCO-STT
PIE,IAG,39,39,39,PIE-IAG
PGD,MDT,38,38,38,PGD-MDT
SNA,SAT,39,38,38,SNA-SAT
CLE,PBI,38,38,38,CLE-PBI
TUS,CLT,38,38,38,TUS-CLT
PIE,LCK,38,38,38,PIE-LCK
